Year,Category,Nominee,Female,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Winner,Oscarstat_totalnoms,Nom_Oscar_bestfilm,Win_BAFTA,Nom_BAFTA,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_supportingacting,Nom_GoldenGlobe_supportingacting,Win_Criticschoice,Nom_Criticschoice,Win_SAG_acting,Nom_SAG_acting,Win_SAG_bestcast,Nom_SAG_bestcast,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75],Age_[75+],Rating_IMDB,Rating_rtaudience,Rating_rtcritic,Genre_action,Genre_adventure,Genre_comedy,Genre_crime,Genre_biography,Genre_drama,Genre_fantasy,Genre_sci-fi,Genre_music,Genre_mystery,Genre_romance,Genre_history,Genre_thriller,Genre_sport,Genre_family,Genre_war,Genre_filmnoir,Genre_western
1978,Actress,Marsha Mason,1,1,0,0,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,84,88,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actress,Diane Keaton,1,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,93,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actress,Anne Bancroft,1,3,1,0,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,69,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actress,Shirley MacLaine,1,2,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,69,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Actress,Jane Fonda,1,2,1,0,11,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,66,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actor,Peter Firth,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,78,71,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1978,Supporting Actor,Mikhail Baryshnikov,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,69,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Supporting Actor,Jason Robards,0,1,1,1,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,66,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actor,Maximilian Schell,0,2,1,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,66,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actor,Alec Guinness,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,96,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actress,Quinn Cummings,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,84,88,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Supporting Actress,Leslie Browne,1,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,69,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978,Supporting Actress,Vanessa Redgrave,1,3,0,1,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,66,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actress,Melinda Dillon,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,85,96,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1978,Supporting Actress,Tuesday Weld,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,75,76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1979,Actor,Jon Voight,0,1,0,1,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,83,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1979,Actor,Warren Beatty,0,1,0,0,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,68,89,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1979,Actor,Gary Busey,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,77,100,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1979,Actor,Robert De Niro,0,2,1,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,92,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1979,Actor,Laurence Olivier,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,66,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1979,Actress,Jane Fonda,1,3,1,1,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,83,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1979,Actress,Ingrid Bergman,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,92,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1979,Actress,Ellen Burstyn,1,3,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,84,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1979,Actress,Jill Clayburgh,1,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,73,89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1979,Actress,Geraldine Page,1,4,0,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,79,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,Supporting Actor,Bruce Dern,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,83,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1979,Supporting Actor,Jack Warden,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,68,89,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1979,Supporting Actor,Christopher Walken,0,0,0,1,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,92,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1979,Supporting Actor,Richard Farnsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2,53,86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1979,Supporting Actor,John Hurt,0,0,0,0,6,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,89,95,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,Supporting Actress,Penelope Milford,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,83,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1979,Supporting Actress,Dyan Cannon,1,1,0,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,68,89,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1979,Supporting Actress,Meryl Streep,1,0,0,0,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,92,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1979,Supporting Actress,Maureen Stapleton,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,79,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,Supporting Actress,Maggie Smith,1,3,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,45,55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1980,Actor,Dustin Hoffman,0,3,0,1,9,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,89,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Actor,Jack Lemmon,0,3,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,81,83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1980,Actor,Al Pacino,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Actor,Roy Scheider,0,1,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,86,85,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1980,Actor,Peter Sellers,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,92,96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Actress,Jane Fonda,1,4,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,81,83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1980,Actress,Sally Field,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,79,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Actress,Marsha Mason,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,35,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1980,Actress,Bette Midler,1,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,81,86,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1980,Actress,Jill Clayburgh,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,60,85.07044831,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,Supporting Actor,Justin Henry,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.8,89,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Supporting Actor,Melvyn Douglas,0,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,92,96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Supporting Actor,Frederic Forrest,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,81,86,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1980,Supporting Actor,Robert Duvall,0,1,0,0,8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,94,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1980,Supporting Actor,Mickey Rooney,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,83,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1980,Supporting Actress,Meryl Streep,1,1,0,1,9,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,89,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Supporting Actress,Jane Alexander,1,2,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,89,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,Supporting Actress,Barbara Barrie,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.7,88,94,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1980,Supporting Actress,Mariel Hemingway,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,92,98,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1980,Supporting Actress,Candice Bergen,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,60,85.07044831,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,Actor,Robert De Niro,0,3,1,1,8,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,93,97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1981,Actor,Robert Duvall,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,76,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Actor,John Hurt,0,1,0,0,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,93,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Actor,Jack Lemmon,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,79.9625,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Actor,Peter O'Toole,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,75,89,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Actress,Sissy Spacek,1,1,0,1,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,86,100,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1981,Actress,Goldie Hawn,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,60,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1981,Actress,Mary Tyler Moore,1,0,0,0,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,88,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Actress,Gena Rowlands,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,80,95,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1981,Actress,Ellen Burstyn,1,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,77,85.07044831,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actor,Joe Pesci,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,93,97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1981,Supporting Actor,Michael O'Keefe,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,76,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actor,Timothy Hutton,0,0,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.8,88,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actor,Judd Hirsch,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,88,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actor,Jason Robards,0,2,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,61,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actress,Cathy Moriarty,1,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,93,97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1981,Supporting Actress,Eileen Brennan,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,60,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1981,Supporting Actress,Mary Steenburgen,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9,61,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actress,Eva Le Gallienne,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.9,77,85.07044831,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1981,Supporting Actress,Diana Scarwid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,79.9625,85.07044831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Actor,Henry Fonda,0,0,0,1,10,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,87,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Actor,Warren Beatty,0,2,0,0,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,82,94,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1982,Actor,Burt Lancaster,0,2,1,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.4,77,100,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1982,Actor,Dudley Moore,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,77,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,Actor,Paul Newman,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,61,86,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1982,Actress,Katharine Hepburn,1,3,2,1,10,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,87,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Actress,Diane Keaton,1,1,1,0,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,82,94,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1982,Actress,Susan Sarandon,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,77,100,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1982,Actress,Marsha Mason,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,40,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Actress,Meryl Streep,1,2,1,0,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,68,76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1982,Supporting Actor,Jack Nicholson,0,5,1,0,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,82,94,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1982,Supporting Actor,John Gielgud,0,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9,77,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,Supporting Actor,James Coco,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,40,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Supporting Actor,Ian Holm,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,80,83,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1982,Supporting Actor,Howard Rollins,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3,77,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Supporting Actress,Jane Fonda,1,5,2,0,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.7,87,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Supporting Actress,Maureen Stapleton,1,2,0,1,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,82,94,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1982,Supporting Actress,Melinda Dillon,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,61,86,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1982,Supporting Actress,Joan Hackett,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,40,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,Supporting Actress,Elizabeth McGovern,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,77,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,Actor,Ben Kingsley,0,0,0,1,11,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,92,88,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1983,Actor,Dustin Hoffman,0,4,1,0,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,81,89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Actor,Jack Lemmon,0,5,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,85,97,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1983,Actor,Paul Newman,0,4,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,88,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,Actor,Peter O'Toole,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,85,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Actress,Sissy Spacek,1,2,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,85,97,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1983,Actress,Meryl Streep,1,3,1,1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,85,79,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Actress,Julie Andrews,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,86,96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,Actress,Jessica Lange,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,77,68,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Actress,Debra Winger,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,81,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Supporting Actor,James Mason,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.8,88,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,Supporting Actor,Robert Preston,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6,86,96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,Supporting Actor,Louis Gossett Jr.,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,81,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Supporting Actor,Charles Durning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,68,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Supporting Actor,John Lithgow,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,79,79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,Supporting Actress,Jessica Lange,1,0,0,1,9,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,81,89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Supporting Actress,Teri Garr,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,81,89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Supporting Actress,Lesley Ann Warren,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,86,96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,Supporting Actress,Kim Stanley,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,77,68,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,Supporting Actress,Glenn Close,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,79,79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1984,Actor,Robert Duvall,0,3,0,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,82,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
